Txhash,Blockno,UnixTimestamp,DateTime (UTC),From,To,ContractAddress,Value_IN(ETH),Value_OUT(ETH),CurrentValue @ $2776.40333449551/Eth,TxnFee(ETH),TxnFee(USD),Historical $Price/Eth,Status,ErrCode,Method
0x268ab6d0049b5e36138b655b3bc6a46884b11022e4b1ca3b73be113b99e6af20,17422731,1686070619,2023-06-06 16:56:59,0x21eebe716aeb534074060733eb633bae02d773ca,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,2,0,5552.806669,0.005214103172,14.47645343,1886.16,Error(0),execution reverted,Execute
0xd1443a0b3525c78bdc0fd834be37647ed4b58627d0f297005871bf31310ed37e,17422731,1686070619,2023-06-06 16:56:59,0x307c3e8d922fba9136786cc9de2d54e702555fb9,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,0,0,0,0.005516474313,15.31595768,1886.16,,,Execute
0x0598193e697114cf250cbb3fbf873451ae211c555b4ad734a84260d467b93e23,17422731,1686070619,2023-06-06 16:56:59,0xe94ee38736162f505b4cb2c7a074c9b44973dfee,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,0,0,0,0.005006222372,13.89929249,1886.16,Error(0),execution reverted,Execute
0x38ddfd030242181031342d22a4214c89db3ad985610b97c727ceacb14ac322e6,17422731,1686070619,2023-06-06 16:56:59,0x19a1d6e50b2a5d153712ed54e77cb31300ad2f2e,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,0.252795184,0,701.8613919,0.003602235179,10.00125776,1886.16,,,Execute
0xd0f4f0d8c8587ff2dba289f312d2a0bd5dacf0c66b077176d6cfb33b802f61ab,17422731,1686070619,2023-06-06 16:56:59,0x403f881c771a755abfcd97ac3cc370d2430fc7ed,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,0,0,0,0.0051097091,14.18661338,1886.16,,,Execute
0x0a44a0797b1cca7078aae961c32bd8a46082e4b6f87418c2e14184318f3bae9f,17422731,1686070619,2023-06-06 16:56:59,0x8e54c4f6a8b866bfe389c74b85b6b98820acc678,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,0.05,0,138.8201667,0.004500902274,12.49632008,1886.16,,,Execute
0x3afc7704734baec6edf857eebaa40c2b67391cd76cc281ef88db65bd876c318f,17422731,1686070619,2023-06-06 16:56:59,0x88bd9603356c282598d72da205f2c0f1dc87a1bf,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,0,0,0,0.004679257869,12.99150715,1886.16,,,Execute
0x7be44f724d56b1413a713e335b650df8958fbf0d4d63e642c948ae5524c20169,17422731,1686070619,2023-06-06 16:56:59,0x41f640ff3f224ab74d1a1ad37017811ed3fc6068,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,0.05,0,138.8201667,0.003509216062,9.742999177,1886.16,,,Execute
0x2b9008a989c5ba45574da8b1cf1292b3ce068ea5b91d916333f09129039076fe,17422731,1686070619,2023-06-06 16:56:59,0x0602307399fa99e7bf1d046c1380361cc0011ad0,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,0.7250447813,0,2013.016748,0.003296365452,9.152040032,1886.16,,,Execute
0x8698e84fb2a1490bf3d0f847c8e36ea62be16c0c28b335752c95bb2f48bcece4,17422731,1686070619,2023-06-06 16:56:59,0x5408eb7d0c5dd4a4073565cc009c0e04f922858d,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,0,0,0,0.005149184246,14.29621231,1886.16,,,Execute
0x17cf0755ac621c518e3a32a844e55ceaaf290aae82069923431c80362f270da2,17422731,1686070619,2023-06-06 16:56:59,0xeda755f38f1306968191841b1aed255abcd79b54,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,0.2,0,555.2806669,0.004517695102,12.54294374,1886.16,,,Execute
0x2e75a232fd9126084925ed5140bb7d5c95dfcee3c977fa059a051354cff433e1,17422731,1686070619,2023-06-06 16:56:59,0x1aed40b16def8cf72ed9f7756ce93992d78a8162,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,0,0,0,0.005011780114,13.91472302,1886.16,,,Execute
0x5ba9e297ca6bb533d6de8df60d46c5d8099e5a6f741768d45ebd7d6d3864d30d,17422731,1686070619,2023-06-06 16:56:59,0x8843de34a4a4b79af3824bbbbeb61892e2e37397,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,0.04,0,111.0561334,0.004924269474,13.67175819,1886.16,,,Execute
0x00255e08ac1547a0430f57fb67be297298e2022e37e2a65cbed82fb0577d80b0,17422732,1686070631,2023-06-06 16:57:11,0xfce55ea2ed1dd6e5fed47b52eb6fccc3b6eab8d8,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,0.2,0,555.2806669,0.004054341312,11.25648674,1886.16,,,Execute
0x672f5f9b42316656d2c4469a5f51f0f6f727ea649251ff1398681ce3bf378793,17422732,1686070631,2023-06-06 16:57:11,0xff3916edbc17de563e6668e68bea4e34884e33b5,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,0.23,0,638.5727669,0.00642171382,17.82926766,1886.16,,,Execute
0x72523222f200613f38c3881bac59e58e4166a528ad35f5d0ab037e2feec6b8a1,17422732,1686070631,2023-06-06 16:57:11,0xad741b889661775c2c5b588121830c9b36fce42e,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,0,0,0,0.005740266951,15.9372963,1886.16,,,Execute
0x75af2d55606b0abe08c02df716817a43787b4318c5a5aaff94ba52afe95ab60d,17422732,1686070631,2023-06-06 16:57:11,0x727e41fbd400d1d1c97b449341f0cde62732f9f9,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,0,0,0,0.006539941059,18.15751416,1886.16,,,Execute
0xb6412e6773a03cb28a23910ac475f12a2cc82d2c2df31bf31fa38a1524b66df1,17422732,1686070631,2023-06-06 16:57:11,0x9fcf34314237ef1fb73e5e5e8b681d2fb7f5c910,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,0.1,0,277.6403334,0.004113850283,11.42170764,1886.16,,,Execute
0xb608c15ccfcd2fad1fc7c33c7de76e861031bbdd7bcff22adc51ebcd1315edeb,17422732,1686070631,2023-06-06 16:57:11,0xd65ff9ddd534d4f69772a7c1d8997e793a8f7d56,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,0,0,0,0.005907573999,16.40180815,1886.16,,,Execute
0x3041797d2ee188209d93e71c45a579ffc0374f5c5431df7a0a54c008a9dfb727,17422732,1686070631,2023-06-06 16:57:11,0xba5edc0d2ae493c9574328d77dc36eef19f699e2,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,0,0,0,0.005147132208,14.29051502,1886.16,,,Execute
0xaee82091ed483b52eb6005e372458546d6c99cc7e30be667d034bfe352407c02,17422732,1686070631,2023-06-06 16:57:11,0xce4f192b074aca3b860855534ce430d88fc1cbeb,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,0,0,0,0.005271018874,14.63447438,1886.16,,,Execute
0x92cd20f476c018126e9989a72ea042e4a116530c7c565a580ade7c37ada0278a,17422732,1686070631,2023-06-06 16:57:11,0x63e0e0b285886d8912cd71a1e0ecc80849cafcc1,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,10.78309069,0,29938.20894,0.004376086314,12.14978063,1886.16,,,Execute
0x3ee937ef015b132c4dc36d0fcc647c16454b8bddea8317ca6a5e151ebb58a192,17422733,1686070643,2023-06-06 16:57:23,0xc0a5778b22dfb6af8612b8ea3ac1bec7b1db6779,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,1.38,0,3831.436602,0.004163591744,11.55981,1886.16,,,Execute
0x277291460bd5c11946e919151f2f041a57613b39f8dfa3effc6266a4a964ce6c,17422733,1686070643,2023-06-06 16:57:23,0x45b82832724acbdb1703d523b7445895c766782e,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,0,0,0,0.006353065443,17.63867208,1886.16,,,Execute
0x59312d3c78dfb65e9dca62eb9978dbb6621411e00458a540b41731764c818c22,17422733,1686070643,2023-06-06 16:57:23,0x2e4230ccd7aba326cb75be527d6b0ad316897e66,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,0.045,0,124.9381501,0.007301844268,20.27286477,1886.16,,,Execute
0x77cf93386b0e6a0bea2af646641f01aee0fd0ff070c75c7bfe91e47648d79475,17422733,1686070643,2023-06-06 16:57:23,0x4549147b63fd0b43365336c72a2d72c3f1773708,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,0.11,0,305.4043668,0.004329161306,12.01949789,1886.16,,,Execute
0x59c568a6ddd921ea9064444c1db1d5f7951e189eeff8589f376cf72fb9717f89,17422733,1686070643,2023-06-06 16:57:23,0xd7047b382d417800be7122cbc1300ae83b02f18e,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,0.06,0,166.5842001,0.006723554776,18.6672999,1886.16,,,Execute
0xa20c4d5940914905b3428e3c2416175dac18050b068463a3240b875dc2086a42,17422733,1686070643,2023-06-06 16:57:23,0x417b5d6e90a1e7bc207ddbcbe13b0fdf1d4e4c3d,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,0.15,0,416.4605002,0.004329161306,12.01949789,1886.16,,,Execute
0x4cd8c73e0b952441721211457c550b74b1dd76e38ad3ff4c02a7b47540b44b42,17422733,1686070643,2023-06-06 16:57:23,0xf0213f271231bb4bafc91fcb1e1152564fa52b81,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,0.8434237588,0,2341.684536,0.00224697423,6.238506745,1886.16,Error(0),execution reverted,Execute
0x67639f9165e28689441a3252dbe378bca1c95a76cc8f1764cb158f90547acd95,17422733,1686070643,2023-06-06 16:57:23,0xc908df357660ab85f027dec8ee12e7c6916235cd,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,0,0,0,0.005533362973,15.36284741,1886.16,,,Execute
0xaa617d2d81f02a1f4f5f8afde03bdc267e94fd597e3b258cc1cf47f14ab91057,17422733,1686070643,2023-06-06 16:57:23,0x05746d26b7e716bdfe5e2137e73aa65c5567e1a9,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,0.02,0,55.52806669,0.004646778949,12.90133257,1886.16,,,Execute
0xd92e11c6dde22409628e76a83d186117e71765b4626321467de41c4fb4054e62,17422733,1686070643,2023-06-06 16:57:23,0x72665730836bffd5743f4cea4973370e95e6b335,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,0,0,0,0.005359281002,14.87952564,1886.16,,,Execute
0x34113f95b5d9a05e05869ef5f1932a7583f475bb2eea163db70562d8700e76bc,17422733,1686070643,2023-06-06 16:57:23,0x9dcae83b320aa71d67fbc95c1919320b456aa142,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,0.8176282622,0,2270.065833,0.004425457448,12.28685481,1886.16,,,Execute
0x7a38145eff9fbf0b5f035ac50c3ae55024f63c7b781b3e1252ab959710aa154a,17422733,1686070643,2023-06-06 16:57:23,0xe419816d4a667a3e1422e81e6f50d899fbbfa13f,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,0.1056318361,0,293.276582,0.002245097221,6.233295412,1886.16,Error(0),execution reverted,Execute
0xb8352038311193b6b8fbcdc8a6e6813eb14d77cc9d1e2b8e3c3e09be0572523a,17422733,1686070643,2023-06-06 16:57:23,0x10c1c5554d4ed417d1d3b0e9c7b08e057bc9cb3c,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,0,0,0,0.004905818108,13.62052975,1886.16,,,Execute
0x16a89a40fca6e3abfb950d61122ea18f66f9056d63b46215ab973dfb020842e2,17422733,1686070643,2023-06-06 16:57:23,0xfae5f23525ca864a7b82fe0d8baac8a9eab24841,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,0,0,0,0.005432254488,15.08212947,1886.16,,,Execute
0x9fbab9f2f5e7b3dab83f0160f92fcbea16cbb956677b5a32ec116453f9c8cab8,17422733,1686070643,2023-06-06 16:57:23,0x8f545a48b2d1045f5e8d6cf672a5191bd4cc44c9,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,0,0,0,0.005260473504,14.60519618,1886.16,,,Execute
0x1bd96a7a74e3478b2bb782ae29d9eecaf7d51f667dff12267c025efcdc68b99d,17422733,1686070643,2023-06-06 16:57:23,0xd379d3f678e10218c93bf720f435cc2253072f83,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,0.27,0,749.6289003,0.006092663016,16.91568991,1886.16,,,Execute
0x9340fc18ac68cba8db880c0da52caa2c53a72eb2812071758c28827ab01021a8,17422733,1686070643,2023-06-06 16:57:23,0x636c964c3fa3815c72facb83c7d716d8a1613b98,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,0,0,0,0.007244768775,20.11440019,1886.16,,,Execute
0xb1940b32e26eb5cb58e2016a726c25853c38c1f88fb11d3c4654b67996bfe8da,17422733,1686070643,2023-06-06 16:57:23,0x33e6c5cb6861417615447d6674e93f9476b525cc,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,0,0,0,0.005315272003,14.75733891,1886.16,,,Execute
0x93c3aebe6fd6022d27f3d2c32e47b0a2c5cdb65d3879661cabe9ca014524d5d5,17422733,1686070643,2023-06-06 16:57:23,0xba39a316679f6bb45a0c482e775d5eb9dbf04ed0,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,0.024,0,66.63368003,0.005451158906,15.13461576,1886.16,,,Execute
0xbbe397648ea51095551cce58849497dcb9f394d61e0375cc69d40c53b4b0c579,17422733,1686070643,2023-06-06 16:57:23,0xd3f5ffe24c2e29f3b05a9ca890ec2aed6a5b281e,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,0.05,0,138.8201667,0.003456104529,9.595540138,1886.16,,,Execute
0xe5aae4e6734eced657225e41da6c2fee90e9540cc0a06075ec7ddbe81e544757,17422733,1686070643,2023-06-06 16:57:23,0xe3b13b363f49feb15f002d88e7a38b6e13572393,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,0.05,0,138.8201667,0.004931317797,13.69132718,1886.16,,,Execute
0x458a75da8dfadab1dd05967d69410a221bbab22b0a50f6f230d6b63f0c1fa259,17422733,1686070643,2023-06-06 16:57:23,0xa028c17fe4c392e1f7f84144af11239dd8989d60,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,0.15,0,416.4605002,0.004074449206,11.31231436,1886.16,,,Execute
0x5b401cd6077d7e40a4ec9b82b190eb612b9f0f17d25efe3db267fe40f8e8b64b,17422733,1686070643,2023-06-06 16:57:23,0x2814b61c649a63d13f416efc9ed56952a6ebf628,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,0.03,0,83.29210003,0.003456104529,9.595540138,1886.16,,,Execute
0x001bc002a4ae7bcb9fcba19344324d822228a52511ed29fe5adbfefebc56f5bc,17422733,1686070643,2023-06-06 16:57:23,0x6340676c1604186893ab14521fdfc1c81af07161,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,0,0,0,0.004562651248,12.66776014,1886.16,,,Execute
0xdbb0c31673b2c9d01cc2153da6ede412bd741654aeb3afb6ba1ad920127b09ae,17422734,1686070655,2023-06-06 16:57:35,0xe43791b2627bc1fb2f96b5e7b8cb0bd6f350a2bc,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,0,0,0,0.006511868573,18.07957362,1886.16,,,Execute
0x53a0f1f8aeecfd2ceae2322151b0bcbb30120ec10f4e61d429927558de94f8bb,17422734,1686070655,2023-06-06 16:57:35,0xa3ac4f40b5eb910eb6f82b2982d56f7f8bdab675,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,0.06,0,166.5842001,0.004195449806,11.64826083,1886.16,,,Execute
0xdfb7774d77a3ff6f713211bb3f17285c49cf1d0ad825c52dc587014b482acb51,17422734,1686070655,2023-06-06 16:57:35,0x0a72fd86af91679867bda49e57c6c5cc5423d019,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,0,0,0,0.007177193843,19.92678492,1886.16,,,Execute
0xf67ebd0ce220d34d9f577d5302e22f4cca4c93cd18e11f58c30666c9bbb21ecd,17422734,1686070655,2023-06-06 16:57:35,0x43bfef4532f520b803e8d2fde1ff592ca54b6ea3,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,0.055,0,152.7021834,0.004079640127,11.32672645,1886.16,,,Execute
0x0bc1e82cea4679a9a357b757206499c6da433d5533284f982752436c90383c86,17422734,1686070655,2023-06-06 16:57:35,0xdc0780b66df9dc2fcc9ab664a033712c49a22285,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,0.05,0,138.8201667,0.005995497185,16.64591838,1886.16,,,Execute
0xc356f813e1c373a2313127f550292e7190c60daaa79c5a0ca709c25d3c97adc1,17422734,1686070655,2023-06-06 16:57:35,0x0c2a90757785e112fedaf30e11c85c44c9a9968b,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,0,0,0,0.009927756176,27.56345535,1886.16,,,Execute
0xaab18291739b22720c532c36626df8cc7edbbf18c70d54fa51ce416458d3ff59,17422735,1686070667,2023-06-06 16:57:47,0x1a428f75a5893b54d1ce806b5661f5d8f41a12c6,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,0,0,0,0.005623598555,15.61337778,1886.16,,,Execute
0xe0a2c4dcef2f7e1d2d6b5adc4f0c7b66009f42a84c01d3e0ba9db8ce8bf5de29,17422735,1686070667,2023-06-06 16:57:47,0x551bd6edb175101dfc9087d42a6fc96a38e5a10e,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,0.5,0,1388.201667,0.004885411095,13.56387166,1886.16,,,Execute
0xf4e9be734a105cd440bdca9dad8bf7f171ba56095fcae082ed5ff47d51313589,17422735,1686070667,2023-06-06 16:57:47,0x656cc985265aec8792ce32e3ae3871e8eccb5f86,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,0,0,0,0.005597928454,15.54210722,1886.16,,,Execute
0x09565a4397ebf3c093fb58252aeaef434945208cbb1d2c8f6a752eafde78436c,17422735,1686070667,2023-06-06 16:57:47,0x5a30b0ccbb4badcc9eb267490388d591fc6bf311,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,0,0,0,0.00544982979,15.1309256,1886.16,,,Execute
0xdededd9c3f58e75234c1b889aa43c81f2a3bc53a96c01aad6db644bbe30aa16d,17422735,1686070667,2023-06-06 16:57:47,0xd06b6b2cbb612b27946185338f8c2827d832b3c2,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,0,0,0,0.005141451532,14.27474318,1886.16,,,Execute
0xe5de370312ef3e987370ef732834c0a57539cd9416c27ce7b2b19abfc153eeae,17422735,1686070667,2023-06-06 16:57:47,0x282ecd101b2164743d44ca3227b0514f8dd8d4f9,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,0,0,0,0.005969746167,16.57442316,1886.16,Error(0),execution reverted,Execute
0x8414ffc96c8ff380b71e65b3a40a657adccf9596b4fb7b94f51a9ddf6f7b99a8,17422735,1686070667,2023-06-06 16:57:47,0x80bd4257c3af13468a9be056584a0daa0a72ad31,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,0.02579,0,71.603442,0.00532651278,14.78854784,1886.16,,,Execute
0xf341fe383d04465cbd9cc92f21c0cc48e95fbf57fb451c216241f1e772936b0e,17422735,1686070667,2023-06-06 16:57:47,0xb6f1a59f764770b11c24ea3dcda15f072e282605,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,0.8570530796,0,2379.525028,0.005232477593,14.52746824,1886.16,,,Execute
0xeb75fe269e65aece6c3fae26d64ba31094620dd84c130961c042ea409abe2af8,17422735,1686070667,2023-06-06 16:57:47,0x73e763601666c3c60c10cc4b621652cfa49841da,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,0,0,0,0.008220670527,22.82389706,1886.16,,,Execute
0x98cacd8f2a2c5d2212f64d1d1763ddb3ae5f02698bdbb4180046241ba1b45194,17422735,1686070667,2023-06-06 16:57:47,0xf6d4f5ad241ed12d98747af78f060b9f3c4623e0,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,0.028145312,0,78.14273808,0.002414347921,6.703203618,1886.16,Error(0),execution reverted,Execute
0x55adc7ecbb9871aa0ddd012b398aa23579a03a9091244fbcd954f0094c25d36f,17422735,1686070667,2023-06-06 16:57:47,0xa3ef802b98bf0e1c051d3d0a6acfad27f6ca4fce,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,0.008425067771,0,23.39138625,0.004279434878,11.88143727,1886.16,,,Execute
0x470bcd396d7ed3a794d9f7d9628745c95c79915ba90c43b5cbd2ea4b7b047c9e,17422735,1686070667,2023-06-06 16:57:47,0xc152beba22f2391edda691cce80107f20f97a961,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,0.12,0,333.1684001,0.005207252934,14.45743441,1886.16,Error(0),execution reverted,Execute
0xd8077a62d97d17c3a39c819e477289b924018b34906d9fd9cd24afdea8bf2970,17422736,1686070679,2023-06-06 16:57:59,0x191390bf43d7d987684a7fb2a0aacfa509984a2e,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,0,0,0,0.004812902967,13.36255985,1886.16,,,Execute
0xbb00659c1c7719e27604ad9d4b72684e788d4266ae225fee326dad73b6f5f2a2,17422736,1686070679,2023-06-06 16:57:59,0x45b82832724acbdb1703d523b7445895c766782e,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,0.55,0,1527.021834,0.007428172886,20.62360397,1886.16,Error(0),execution reverted,Execute
0x6a7cfd0724edda387075de9a4a6f81c6b34d686352dbd1dad850f40081b1e99c,17422736,1686070679,2023-06-06 16:57:59,0xea84220b3723196483ba79359add18611bd1675d,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,0.04,0,111.0561334,0.005914685531,16.42155263,1886.16,,,Execute
0x1544d714ff59afb68677ab0288eabd123f298c92e5be1304200d5980b596c266,17422736,1686070679,2023-06-06 16:57:59,0xc610ae0c9cf39bb0927d19022973b1648dc9cc84,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,0.1648155866,0,457.5945441,0.004892780055,13.58433086,1886.16,,,Execute
0x3dc9f2ce44c411e5177a386ca50eee14a3278debb4982e81f28d59f21ecf2f63,17422736,1686070679,2023-06-06 16:57:59,0xfc313997e5259770b3e79a2089944387872cfc9a,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,0,0,0,0.005386900628,14.95620887,1886.16,,,Execute
0xee97959e55ab7b86415861cbfd846e1f691b69c36054517e8213a4a2bcb8e62e,17422736,1686070679,2023-06-06 16:57:59,0x84c327b66baa4089be0d18c13284a038bbf6a5a2,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,0,0,0,0.008193466646,22.74836812,1886.16,,,Execute
0x2e3d0b32b33538bc3f59b66abffbf6c2338a06da0b5691970ceda97701c5138a,17422736,1686070679,2023-06-06 16:57:59,0x05f2c7cfb51d3f24525250ccc73033831ad052de,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,0,0,0,0.01118920038,31.06573325,1886.16,,,Execute
0x1378825d0f079f9a4df9d1b0091f5c9408f8d2fe3167e9130b95e9dc8b37cb5f,17422736,1686070679,2023-06-06 16:57:59,0xbb109eca9c931549006dcb96edb22b95aaf9dcb6,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,0.33,0,916.2131004,0.005231050151,14.52350508,1886.16,Error(0),execution reverted,Execute
0x911cb5da85f297b255aa7e43a9892d89133fa50dc853862f4acf5b8d126b6ef3,17422736,1686070679,2023-06-06 16:57:59,0x88bd9603356c282598d72da205f2c0f1dc87a1bf,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,0,0,0,0.01499285845,41.62622221,1886.16,,,Execute
0x40d473f1e2ec4448f4d9fe013df0b27e59cc85e0ed6109ecf53105206242fd21,17422736,1686070679,2023-06-06 16:57:59,0xdc5bd38a3cc08dfba327d8a5974c273304b0c61e,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,0.5,0,1388.201667,0.005971486486,16.57925499,1886.16,Error(0),execution reverted,Execute
0x9b60cede95c4dbc04ee609e462b4c8ddbc6a3590372e51aa38956064cc519356,17422736,1686070679,2023-06-06 16:57:59,0x273dca102492e624d3f9779e2ab42a9e885a5701,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,0.03333333333,0,92.54677782,0.004131220165,11.46993344,1886.16,,,Execute
0xe211e4ce7aaddcff58bf75056de1a35f0929698d7c27659078c2df14344ee1d1,17422736,1686070679,2023-06-06 16:57:59,0x19f0f3b54b194fb9b554710bf7d6da769ba7ddcd,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,0.07,0,194.3482334,0.005336798612,14.81710546,1886.16,,,Execute
0xaf2fff2d1824f17601b32c273abc2bf7ad2e61a6b532d72743ba39c6eaeaa3a7,17422736,1686070679,2023-06-06 16:57:59,0xad741b889661775c2c5b588121830c9b36fce42e,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,0,0,0,0.004848266346,13.46074285,1886.16,,,Execute
0x03b454a033013abac22b9c201b323caad6497f755318a222a5e84b60b646db14,17422736,1686070679,2023-06-06 16:57:59,0x1a6dd1531da0546667784fdc95ce41dc4cdb1f10,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,0.1,0,277.6403334,0.005192318422,14.41597018,1886.16,,,Execute
0x192f9d1ad22f16f8a994f25cec6ab8b3c8e70e1275ebed3a1b366aa72c326b1b,17422736,1686070679,2023-06-06 16:57:59,0xe4de6b852233c90867af0d0e8bdea31246b5acd2,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,0.15,0,416.4605002,0.004305200857,11.95297402,1886.16,,,Execute
0xd566370a93b82e02437b3d119425a2646ef9a30c5da8e7f7541e0958a60d4db8,17422737,1686070691,2023-06-06 16:58:11,0xb884205d8e3fe0d0a5cea388c36d57c1ac3ca715,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,0,0,0,0.004839093203,13.4352745,1886.16,,,Execute
0x6a4a17998b020a1691e49116a06a4c2a1ee0922daa80747aec1bf056e5d071a1,17422737,1686070691,2023-06-06 16:58:11,0x83a4bd60eb630c99e0031b3abd1907f7aa3ed4df,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,0,0,0,0.004982881203,13.83448799,1886.16,,,Execute
0x74912b4df5d18c12e8c399f5f4bacd1126b809f8c47cd70cb6e42055b889c00b,17422737,1686070691,2023-06-06 16:58:11,0xbee2d469aacb46251ae33cca91f482e26c971dff,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,0,0,0,0.008320328189,23.10058693,1886.16,,,Execute
0xa367a43e86a029e75294cd1e0bc0507316db02754f5e51c8d6f1f83f809cd3ea,17422737,1686070691,2023-06-06 16:58:11,0x008c458a318fbd1d5eee362272a01fddce87010f,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,0.25,0,694.1008336,0.006624012608,18.39093069,1886.16,,,Execute
0xea9aa7e21ba2e058659d6e0fa27f7943c47de4f7ce4e0e519fd49f999ab3060e,17422737,1686070691,2023-06-06 16:58:11,0x530485269117e643b4c03a4473c51981459c744e,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,0,0,0,0.005723562481,15.89091796,1886.16,,,Execute
